,Unnamed: 0,index,Enzyme:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km',Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
3378,0,3378, penicillin amidase, phenylacetyl-L-phenylglycine(aq) + H2O(l) = phenylacetic acid(aq) + L-phenylglycine(aq),Rekharsky M.V.; Egorov A.M.; Gal'chenko G.L.; Thermochim. Acta; 112 151 (1987).,87REK/EGO_1018,298.15,6.86, ,nan, , calorimetry, phosphate (0.05 mol dm-3), ," 3.5.1.11                                                    (ENZYME |                                                 KEGG)                                                ", , , , ,-8.58
3379,0,3379, orotate phosphoribosyltransferase, orotidine 5'-phosphate(aq) + pyrophosphate(aq) = orotate(aq) + 5-phospho-Î±-D-ribose 1-diphosphate(aq),Tavares A.; Lee C.S.; O'Sullivan W.J.; Biochim. Biophys. Acta; 913 279 (1987).,87TAV/LEE_483,301.15,8.0,1.4,nan, , NMR, Hepes (0.025 mol dm-3) + KOH, ," 2.4.2.10                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3380,0,3380, orotate phosphoribosyltransferase, orotidine 5'-phosphate(aq) + thiopyrophosphate(aq) = orotate(aq) + phosphoribosyl-1-O-(2-thiodiphosphate)(aq),Tavares A.; Lee C.S.; O'Sullivan W.J.; Biochim. Biophys. Acta; 913 279 (1987).,87TAV/LEE_484,301.15,8.0,0.026,nan, , NMR, Hepes (0.025 mol dm-3) + KOH, ," 2.4.2.10                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3381,0,3381, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq),Tewari Y.B.; Gajewski E.; Goldberg R.N.; J. Phys. Chem.; 91 904 (1987).,87TEW/GAJ_1220,285.65,7.68, ,nan,1.54, HPLC, Tris (0.1 mol dm-3) + HCl, ," 4.3.1.5                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3382,1,3382, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,292.15,7.62, ,nan,2.09, , , , , , , , , 
3383,2,3383, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,298.05,7.69, ,nan,2.47, , , , , , , , , 
3384,3,3384, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,304.45,7.62, ,nan,3.11, , , , , , , , , 
3385,4,3385, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,309.95,6.98, ,nan,3.61, , , , , , , , , 
3386,5,3386, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,309.95,7.25, ,nan,3.74, , , , , , , , , 
3387,6,3387, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,309.95,7.28, ,nan,3.58, , , , , , , , , 
3388,7,3388, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,309.95,7.39, ,nan,3.7, , , , , , , , , 
3389,8,3389, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,309.95,7.71, ,nan,3.46, , , , , , , , , 
3390,9,3390, phenylalanine ammonia-lyase, L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq), , ,316.45,7.23, ,nan,4.48, , , , , , , , , 
3391,0,3391, alkaline phosphatase, phosphocreatine(aq) + H2O(l) = creatine(aq) + orthophosphate(aq),Woledge R.C.; Reilly P.J.; Biophys. J.; 54 97 (1987).,87WOL/REI_801,273.15,8.0, ,nan, , calorimetry, Tris (0.025 mol dm-3) or carnosine (0.010 mol dm-3), ," 3.1.3.1                                                    (ENZYME |                                                 KEGG)                                                ", , , , ,43
3392,1,3392, alkaline phosphatase, phosphocreatine(aq) + H2O(l) = creatine(aq) + orthophosphate(aq), , ,298.15,8.0, ,nan, , ,carnosine, , , , , , ,42
3393,2,3393, alkaline phosphatase, phosphocreatine(aq) + H2O(l) = creatine(aq) + orthophosphate(aq), , ,310.15,8.0, ,nan, , ,Tris, , , , , , ,44
3394,0,3394, chalcone isomerase," 2',4,4'-trihydroxychalcone(aq) = (2S)-4',7-dihydroxyflavanone(aq)",Bednar R.A.; Hadcock J.R.; J. Biol. Chem.; 263 9582 (1988).,88BED/HAD_1430,298.15,7.6,7.6,nan, , spectrophotometry, Tris (0.050 mol dm-3) + HCl, ," 5.5.1.6                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3395,0,3395, 1-phosphatidylinositol kinase, ATP(aq) + 1-phosphatidyl-1D-myo-inositol(aq) = ADP(aq) + 1-phosphatidyl-1D-myo-inositol 4-phosphate(aq),Belunis C.J.; Bae-Lee M.; Kelley M.J.; Carman G.M.; J. Biol. Chem.; 263 18897 (1988).,88BEL/BAE_569,303.15,8.0,0.003,nan, , chromatography and radioactivity, Tris maleate (0.050 mol dm-3), ," 2.7.1.67                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3396,0,3396, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq),Lim W.A.; Raines R.T.; Knowles J.R.; Biochemistry; 27 1158 (1988).,88LIM/RAI_1287,303.15,7.6,21,nan, , enzymatic assay and spectrophotometry; NMR, triethanolamine (0.1 mol dm-3),2-propanol (14 mass percent)," 5.3.1.1                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3397,1,3397, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,19,nan, , , ,glycerol (10 mass percent), , , , , , 
3398,2,3398, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,16,nan, , , ,glycerol (18 mass percent), , , , , , 
3399,3,3399, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,11,nan, , , ,glycerol (27 mass percent), , , , , , 
3400,4,3400, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,14,nan, , , ,glycerol (34 mass percent), , , , , , 
3401,5,3401, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,10,nan, , , ,glycerol (36 mass percent), , , , , , 
3402,6,3402, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,20,nan, , , ,glycerol (9 mass percent), , , , , , 
3403,7,3403, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,22,nan, , , , , , , , , , 
3404,8,3404, triose-phosphate isomerase, D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq), , ,303.15,7.6,19,nan, , , ,poly(ethylene glycol) (18 mass percent), , , , , , 
3405,0,3405, aryl-alcohol dehydrogenase, benzyl alcohol(aq) + NAD(aq) = benzaldehyde(aq) + NADH(aq),MacKintosh R.W.; Fewson C.A.; Biochem. J.; 250 743 (1988).,88MAC/FEW_201,300.15,9.5,0.097,nan, , spectrophotometry, bicine + NaOH (0.1 mol dm-3), ," 1.1.1.90                                                    (ENZYME |                                                 KEGG)                                                ", , , , , 
3406,0,3406, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq),Tewari Y.B.; Goldberg R.N.; Biophys. Chem.; 29 245 (1988).,88TEW/GOL_1011,292.15,6.67, ,nan,0.33, HPLC, phosphate (0.1 mol dm-3), ," 3.5.1.11                                                    (ENZYME |                                                 KEGG)                                                ",0.0 Tris & 0.0 Tris, , , , 
3407,1,3407, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,292.15,6.68, ,nan,0.275, , , , ,0.0 Tris & 0.0 Tris, , , , 
3408,2,3408, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,298.15,6.59, ,nan,0.382, , , , ,0.0 Tris & 0.0 Tris, , , , 
3409,3,3409, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,298.15,6.71, ,nan,0.445, , , , ,0.0 Tris & 0.0 Tris, , , , 
3410,4,3410, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,304.15,6.54, ,nan,0.469, , , , ,0.0 Tris & 0.0 Tris, , , , 
3411,5,3411, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,304.15,6.68, ,nan,0.579, , , , ,0.0 Tris & 0.0 Tris, , , , 
3412,6,3412, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.02, ,nan,0.194, , , , ,0.0 Tris & 0.0 Tris, , , , 
3413,7,3413, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.07, ,nan,0.247, , , , ,0.0 Tris & 0.0 Tris, , , , 
3414,8,3414, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.1, ,nan,0.221, , , , ,0.0 Tris & 0.0 Tris, , , , 
3415,9,3415, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.3, ,nan,0.416, , , , ,0.0 Tris & 0.0 Tris, , , , 
3416,10,3416, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.39, ,nan,0.524, , , , ,0.0 Tris & 0.0 Tris, , , , 
3417,11,3417, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.43, ,nan,0.59, , , , ,0.2 Tris & 0.2 Tris, , , , 
3418,12,3418, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.46, ,nan,0.536, , , , ,0.0 Tris & 0.0 Tris, , , , 
3419,13,3419, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.54, ,nan,0.694, , , , ,0.2 Tris & 0.2 Tris, , , , 
3420,14,3420, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.59, ,nan,0.565, , , , ,0.0 Tris & 0.0 Tris, , , , 
3421,15,3421, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.61, ,nan,0.756, , , , ,0.0 Tris & 0.0 Tris, , , , 
3422,16,3422, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.68, ,nan,0.644, , , , ,0.0 Tris & 0.0 Tris, , , , 
3423,17,3423, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.74, ,nan,1.051, , , , ,0.0 Tris & 0.0 Tris, , , , 
3424,18,3424, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.85, ,nan,1.13, , , , ,0.0 Tris & 0.0 Tris, , , , 
3425,19,3425, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,7.05, ,nan,1.71, , , , ,0.0 Tris & 0.0 Tris, , , , 
3426,20,3426, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,7.32, ,nan,4.16, , , , ,0.0 Tris & 0.0 Tris, , , , 
3427,21,3427, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,7.55, ,nan,7.46, , , , ,0.0 Tris & 0.0 Tris, , , , 
3428,22,3428, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,316.15,6.59, ,nan,0.725, , , , ,0.0 Tris & 0.0 Tris, , , , 
3429,23,3429, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,316.15,6.65, ,nan,0.879, , , , ,0.0 Tris & 0.0 Tris, , , , 
3430,24,3430, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,322.15,6.53, ,nan,0.776, , , , ,0.0 Tris & 0.0 Tris, , , , 
3431,25,3431, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,322.15,6.75, ,nan,1.19, , , , ,0.0 Tris & 0.0 Tris, , , , 
3432,0,3432, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq),Tewari Y.B.; Goldberg R.N.; Biophys. Chem.; 29 245 (1988).,88TEW/GOL_1012,298.15,6.0, ,nan, , calorimetry, phosphate (0.1 mol dm-3), ," 3.5.1.11                                                    (ENZYME |                                                 KEGG)                                                ", , , , ,19.73
3433,1,3433, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,298.15,6.54, ,nan, , , , , , , , , ,22.95
3434,2,3434, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,298.15,7.0, ,nan, , , , , , , , , ,23.8
3435,3,3435, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,304.4,6.0, ,nan, , , , , , , , , ,19.63
3436,4,3436, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,304.4,6.54, ,nan, , , , , , , , , ,22.91
3437,5,3437, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,304.4,7.0, ,nan, , , , , , , , , ,23.44
3438,6,3438, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,304.4,7.44, ,nan, , , , , , , , , ,23.26
3439,7,3439, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.0, ,nan, , , , , , , , , ,19.6
3440,8,3440, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,6.54, ,nan, , , , , , , , , ,22.61
3441,9,3441, penicillin amidase, penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq), , ,310.15,7.0, ,nan, , , , , , , , , ,23.48
3442,0,3463, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq),Tewari Y.B.; Steckler D.K.; Goldberg R.N.; Gitomer W.L.; J. Biol. Chem.; 263 3670 (1988).,88TEW/STE2_766,298.15,8.4,262,nan, , enzymatic assay and chromatography, Tris (0.1 mol dm-3) + HCl, ," 3.1.3.1                                                    (ENZYME |                                                 KEGG)                                                ", , ,0.29, , 
3443,0,3464, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq),Tewari Y.B.; Steckler D.K.; Goldberg R.N.; Gitomer W.L.; J. Biol. Chem.; 263 3670 (1988).,88TEW/STE2_767,298.15,8.85, ,nan, , calorimetry, Tris, ," 3.1.3.1                                                    (ENZYME |                                                 KEGG)                                                ", ,0.1 Tris & 0.1 Tris & 0.00054 MgCl2, , ,-7.43
3444,1,3465, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,304.8,8.85, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.00054 MgCl2, , ,-7.58
3445,2,3466, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,7.87, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0061 MgCl2, , ,-5.52
3446,3,3467, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.42, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0061 MgCl2, , ,-6.7
3447,4,3468, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.54, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0061 MgCl2, , ,-6.9
3448,5,3469, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.62, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0061 MgCl2, , ,-6.82
3449,6,3470, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.8, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.00054 MgCl2, , ,-8.08
3450,7,3471, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.8, ,nan, , , , , , ,0.3 Tris & 0.3 Tris & 0.00078 MgCl2, , ,-8.52
3451,8,3472, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.8, ,nan, , , , , , ,0.64 Tris & 0.64 Tris & 0.00078 MgCl2, , ,-9.25
3452,9,3473, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.8, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0011 MgCl2, , ,-7.99
3453,10,3474, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.8, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0032 MgCl2, , ,-7.07
3454,11,3475, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.8, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0056 MgCl2, , ,-7.29
3455,12,3476, alkaline phosphatase, D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq), , ,311.15,8.99, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0061 MgCl2, , ,-6.95
3456,0,3477, alkaline phosphatase, D-glucose 6-phosphate(aq) + H2O(l) = D-glucose(aq) + orthophosphate(aq),Tewari Y.B.; Steckler D.K.; Goldberg R.N.; Gitomer W.L.; J. Biol. Chem.; 263 3670 (1988).,88TEW/STE2_775,298.15,8.9, ,nan, , calorimetry, Tris + (HCl or HNO3), ," 3.1.3.1                                                    (ENZYME |                                                 KEGG)                                                ", ,0.1 Tris & 0.1 Tris & 0.00054 MgCl2, , ,0.99
3457,1,3478, alkaline phosphatase, D-glucose 6-phosphate(aq) + H2O(l) = D-glucose(aq) + orthophosphate(aq), , ,298.15,8.9, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.001 MgCl2, , ,0.94
3458,2,3479, alkaline phosphatase, D-glucose 6-phosphate(aq) + H2O(l) = D-glucose(aq) + orthophosphate(aq), , ,304.8,8.9, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.00054 MgCl2, , ,0.76
3459,3,3480, alkaline phosphatase, D-glucose 6-phosphate(aq) + H2O(l) = D-glucose(aq) + orthophosphate(aq), , ,311.15,7.87, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0063 MgCl2, , ,2.46
3460,4,3481, alkaline phosphatase, D-glucose 6-phosphate(aq) + H2O(l) = D-glucose(aq) + orthophosphate(aq), , ,311.15,8.53, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0063 MgCl2, , ,1.17
3461,5,3482, alkaline phosphatase, D-glucose 6-phosphate(aq) + H2O(l) = D-glucose(aq) + orthophosphate(aq), , ,311.15,8.58, ,nan, , , , , , ,0.1 Tris & 0.1 Tris & 0.0063 MgCl2, , ,1.09
